PRODUCT ID_DEC,EPA REGISTRATION NUMBER_DEC,PRODUCT NAME_DEC,RESTRICTED USE_DEC,PRODUCT STATUS_DEC,COMPANY CODE_DEC,COMPANY NAME_DEC,PC_NAME_DEC,PC_PCT_DEC,PRODUCT TYPE_DEC,PRODUCT USE_DEC,EPA REGISTRATION NUMBER_EPA,PRODUCT NAME_EPA,PREVIOUS REG NUMBER_EPA,DISTRIBUTOR REG NUMBER_EPA,DISTRIBUTOR PRODUCT NAME_EPA,RESTRICTED USE_EPA,PRODUCT STATUS_EPA,COMPANY CODE_EPA,COMPANY NAME_EPA,PC_NAME_EPA,PC_PCT_EPA,PRODUCT TYPE_EPA
211180,S18-15102,Bifenture Ec,Y,EXPIRED,070506,UPL NA INC.,Bifenthrin,10.0,,,,,,,,,,,,,,
211181,S18-15103,Bifenture 10Df,Y,EXPIRED,070506,UPL NA INC.,Bifenthrin,25.0,,,,,,,,,,,,,,
221372,S18-16098,Brigade Wsb,Y,EXPIRED,000279,FMC CORP AG PRODUCTS GROUP,Bifenthrin,10.0,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
221373,S18-16099,Bifenture Ec Agricultural Insecticide,Y,EXPIRED,070506,UPL NA INC.,Bifenthrin,25.1,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
221374,S18-16100,Bifenture 10Df Insecticide/Miticide,Y,EXPIRED,070506,UPL NA INC.,Bifenthrin,10.0,INSECTICIDE,AGRICULTURAL,,,,,,,,,,,,
221412,47371-97-82440,Reliable Brand Na11 Blue Non-Acid Disinfectant Restroom Cleaner,N,REGISTERED,082440,VERITIV OPERATING COMPANY,"Alkyl (60%C14, 30%C16, 5%C18, 5%C12) Dimethyl Benzyl Ammonium Chloride / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","DISINFECTANT, ANTIMICROBIAL","COMMERCIAL, HOSPITAL, INSTITUTIONAL",,,,,,,,,,,,
221601,47371-97-85917,Superior Anit-Bacterial Cleaner For Natural Stone,N,NOT REGISTERED,085917,THE TILE SHOP LLC,"Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18) / Alkyl (60% C14, 30% C16, 5% C18) Dimethyl Benzyl Ammonium Chlorides","0.09, 0.09",,,,,,,,,,,,,,
222157,47371-97-63546,Multi-Surface Cleaner,N,SUSPENDED,063546,DOLGENCORP LLC,"Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18) / Alkyl (60% C14, 30% C16, 5% C18) Dimethyl Benzyl Ammonium Chlorides","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
222158,47371-97-63546,Multi-Purpose Cleaner,N,SUSPENDED,063546,DOLGENCORP LLC,"Alkyl (60% C14, 30% C16, 5% C18) Dimethyl Benzyl Ammonium Chlorides / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,HOUSEHOLD,,,,,,,,,,,,
222231,47371-97-1270,Zep Bowlshine Non-Acid Bowl Cleaner,N,REGISTERED,001270,ZEP INC,"Alkyl (60% C14, 30% C16, 5% C18) Dimethyl Benzyl Ammonium Chlorides / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09",DISINFECTANT,"COMMERCIAL, HOSPITAL, INSTITUTIONAL, RESIDENTIAL",,,,,,,,,,,,
227944,47371-97-44089,Airx 77 Plus Non-Acid Disinfectant Toilet Bowl & Multi-Purpose Bathroom Cleaner,N,REGISTERED,044089,AIREX LABORATORIES,"N-Alkyl (60%C14, 30%C16, 5%C18, 5%C12) Dimethyl Benzyl Ammonium Chloride / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","ANTIMICROBIAL, DISINFECTANT","COMMERCIAL, INDUSTRIAL, INSTITUTIONAL",,,,,,,,,,,,
233013,47371-97-48211,Cb Disinfectant Spray,N,SUSPENDED,048211,INTERCON CHEMICAL CO,"Alkyl (60%C14, 30%C16, 5%C18, 5%C12) Dimethyl Benzyl Ammonium Chloride / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","DISINFECTANT, ANTIMICROBIAL","COMMERCIAL, HOUSEHOLD, INSTITUTIONAL",,,,,,,,,,,,
233235,88891-1,Blulogic,N,REGISTERED,088819,NUTRIAG LTD,"Copper Carbonate, Basic / Mono-And Dibasic Sodium, Potassium, And Ammonium Salts Of Phosphorous Acid","1.74, 20.4","ANTIMICROBIAL, FUNGICIDE",AGRICULTURAL,,,,,,,,,,,,
234371,47371-97-1459,Ocean Breeze Non-Acid Disinfectant Bowl And Bathroom Cleaner,N,REGISTERED,001459,THE BULLEN COMPANIES,"Alkyl (60%C14, 30%C16, 5%C18, 5%C12) Dimethyl Benzyl Ammonium Chloride / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","ANTIMICROBIAL, DISINFECTANT, SANITIZER","HOSPITAL, COMMERCIAL, INSTITUTIONAL",,,,,,,,,,,,
243952,47371-97-4313,Pc 702 Breeze,N,SUSPENDED,004313,CARROLLCLEAN,"Alkyl (60% C14, 30% C16, 5% C18) Dimethyl Benzyl Ammonium Chlorides / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","ANTIMICROBIAL, DISINFECTANT, SANITIZER","COMMERCIAL, INSTITUTIONAL",,,,,,,,,,,,
246530,73049-EUP-12,Vbc-30445 Plant Growth Regulator Liquid Concentrate,N,REGISTERED,073049,VALENT BIOSCIENCES LLC,1-Aminocyclopropanecarboxylic Acid ,10.0,GROWTH REGULATOR,AGRICULTURAL,,,,,,,,,,,,
246909,92144-2-70299,Guarda,N,REGISTERED,070299,BIOSAFE SYSTEMS LLC,"Oils, Thyme",3.0,"ANTIMICROBIAL, FUNGICIDE","HEMP, GREENHOUSE, NURSERY, CANNABIS, HEMP (EPA LABEL), AGRICULTURAL, ORNAMENTAL, TURF",,,,,,,,,,,,
252334,47371-97-85917,Antibacterial Cleaner For Natural Stone,N,REGISTERED,085917,THE TILE SHOP LLC,"Alkyl (60% C14, 30% C16, 5% C18) Dimethyl Benzyl Ammonium Chlorides / Alkyl* Dimethyl Ethylbenzyl Ammonium Chloride *(50%C12, 30%C14, 17%C16, 3%C18)","0.09, 0.09","ANTIMICROBIAL, DISINFECTANT","COMMERCIAL, HOUSEHOLD, INSTITUTIONAL",,,,,,,,,,,,
256233,9866-349-8845,Spectracide One-Shot Weed & Grass Killer 3,N,REGISTERED,008845,SPECTRUM GROUP,"Diquat Dibromide / Imazapyr, Isopropylamine Salt / Dicamba, Dimethylamine Salt","0.09, 0.148, 0.03",HERBICIDE,"RESIDENTIAL, NON-CROP",,,,,,,,,,,,
